Anomalous,Cluster,Day,Month,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
0,0,11,8,0.001278283,0.0,0.111774013,0.479337467,0.485632392,0.613002913,0.528312872,0.467155849,0.477836537,0.477566729,0.480705972,0.475167841,0.465454925,0.476238811,0.731581806,0.991212306,1.0,1.0,1.0,0.809355569,0.462094015,0.395647087,0.132787263
0,0,12,8,0.000601045,0.0,0.069734626,0.33998839,0.474800219,0.46183166,0.423945221,0.463600981,0.475577967,0.48195031,0.48342175,0.478748271,0.390695614,0.441143264,0.739647064,0.955769271,1.0,1.0,1.0,0.996818119,0.521383725,0.334957112,0.130676418
0,0,13,8,0.0,0.003564171,0.070694576,0.370050346,0.461057103,0.487298892,0.429816336,0.484378196,0.482817965,0.478685815,0.474284768,0.442345606,0.460899789,0.410656417,0.719282256,0.875128498,1.0,1.0,1.0,1.0,0.977350312,0.433131768,0.370738173
0,1,14,8,0.172252345,0.181293937,0.185275527,0.0,0.467054317,0.570807607,0.573547886,0.528301042,0.571205261,0.574962256,0.529756291,0.548434464,0.574962256,0.49789692,0.634994959,0.841852513,0.997625998,1.0,1.0,1.0,1.0,1.0,0.995883125
0,1,15,8,0.431395189,0.241800118,0.180845958,0.175390161,0.17764625,0.0,0.562438245,0.570876907,0.565094055,0.577256582,0.577005063,0.570003624,0.559545904,0.569173974,0.590376396,0.719736966,0.858387059,0.862443384,0.862453642,0.998530294,1.0,1.0,0.944675834
0,2,16,8,0.862443384,0.285314734,0.180188372,0.173301546,0.18095135,0.0,0.524164497,0.640944889,0.804761063,0.930513079,0.932319828,0.862443384,0.797712146,0.966873477,0.999997933,1.0,1.0,1.0,0.989813879,0.794423586,0.44262104,0.287481128,0.18738037
0,0,17,8,0.178241838,0.175016944,0.266518759,0.497063146,0.569392995,0.572210812,0.568679444,0.576620739,0.575527279,0.570526268,0.574151139,0.568285552,0.570731418,0.726740885,0.834198733,0.999923422,1.0,1.0,0.998218224,0.774546636,0.45992361,0.0,0.195529103
0,0,18,8,0.181302716,0.180405335,0.244531079,0.478764713,0.56310038,0.574258152,0.573229528,0.573509046,0.57704058,0.574820244,0.575383665,0.577117851,0.575185248,0.573340658,0.799252911,0.996735447,1.0,1.0,1.0,0.957567758,0.532088545,0.0,0.287481128
0,0,19,8,0.180280607,0.180093003,0.233286444,0.433694285,0.575565032,0.570928838,0.573357368,0.570651349,0.569885931,0.575550355,0.578011576,0.57181734,0.532824904,0.531646547,0.778431896,0.985964421,1.0,1.0,1.0,0.995871789,0.785079717,0.0,0.0
0,0,20,8,0.000317518,0.0,0.051889871,0.31427928,0.46043083,0.469700622,0.46103821,0.463942307,0.460147036,0.469563424,0.470259068,0.482825668,0.467378464,0.404809522,0.728064751,0.934226528,1.0,1.0,1.0,1.0,0.856133233,0.483396254,0.373094259
0,1,21,8,0.168506004,0.17879214,0.202938701,0.0,0.47116742,0.560655116,0.571804776,0.557394865,0.549286977,0.570945717,0.574962256,0.54577459,0.549693417,0.528202247,0.695311976,0.877251076,1.0,0.998673703,0.999871778,1.0,1.0,1.0,0.999933485
0,1,22,8,0.431221692,0.258414406,0.180072892,0.173012177,0.195732019,0.0,0.46915368,0.573574744,0.575235544,0.571079338,0.572491122,0.577172981,0.577560744,0.575673602,0.741327521,0.862443384,0.997371726,0.997978587,0.996610883,1.0,1.0,1.0,1.0
0,2,23,8,0.0,0.288756866,0.184422501,0.181523174,0.17068581,0.283253223,0.453373938,0.688462715,0.787331833,0.870397006,0.825267195,0.788152138,0.778938072,0.841998991,0.936881948,1.0,0.980390368,0.998942867,0.760462315,0.657335251,0.580264671,0.290132335,0.184472254
0,0,24,8,0.176586723,0.176277339,0.284288662,0.553315708,0.727459006,0.755620361,0.586468715,0.574538271,0.570824984,0.572785194,0.578681485,0.569141215,0.58582737,0.686385847,0.83935802,0.999792231,0.999820459,0.999820459,1.0,0.781261019,0.50222984,0.0,0.261061591
0,0,25,8,0.001174092,0.0,0.072367751,0.327375254,0.476459653,0.485220182,0.475074362,0.480993936,0.481704797,0.48142051,0.474035419,0.474598029,0.475604278,0.477553112,0.714108056,0.978859944,1.0,1.0,1.0,0.696829072,0.40128819,0.306328036,0.131024587
0,0,26,8,0.0,0.00133829,0.073249172,0.365668756,0.476628992,0.481141667,0.474479437,0.465817152,0.476195406,0.482063576,0.481677772,0.473893495,0.425924495,0.4539081,0.729375069,0.967823058,1.0,1.0,1.0,0.992132004,0.44279787,0.432194666,0.132183081
0,0,27,8,0.0,0.000311214,0.054388952,0.305572622,0.392906159,0.478789158,0.44086237,0.470540258,0.435173875,0.466177296,0.466136027,0.481066978,0.481066978,0.441328411,0.736525598,0.931426509,1.0,1.0,1.0,1.0,0.761713962,0.40789008,0.468923034
0,1,28,8,0.168514053,0.177220122,0.194967542,0.0,0.496953853,0.557899414,0.574065303,0.574962256,0.574962256,0.574599369,0.549576371,0.572801158,0.572736185,0.538500754,0.592134805,0.775265927,0.900320086,0.995162614,0.998997772,1.0,1.0,1.0,0.999534676
0,1,29,8,0.431221692,0.246066534,0.178684511,0.167298448,0.176595778,0.0,0.517589263,0.544988504,0.567656656,0.576426006,0.576506022,0.576050471,0.576398364,0.576699695,0.740965787,0.7780846,0.980436774,0.993537689,0.998698732,1.0,1.0,1.0,0.99994271
0,2,30,8,0.384238857,0.160912072,0.028368526,0.021912197,0.0,0.178985143,0.438294725,0.568143959,0.618350557,0.808180681,0.797335578,0.792687189,0.683766798,0.775652619,0.921299431,0.91884543,1.0,1.0,0.870898421,0.494408803,0.406101179,0.178985143,0.020314562
0,0,31,8,0.002494188,0.0,0.094645026,0.471587387,0.700254,0.72161322,0.495676226,0.481739863,0.481258418,0.502814684,0.580874031,0.656651116,0.538331029,0.615464227,0.832649508,0.999999943,1.0,1.0,0.999998002,0.746337268,0.409185184,0.308027982,0.128306587
0,0,1,9,0.179229504,0.180038896,0.241399882,0.485081658,0.61046163,0.71870282,0.556593098,0.576845018,0.574377729,0.570292295,0.572970914,0.572348506,0.57601216,0.575682682,0.843015328,1.0,1.0,1.0,0.999845106,0.755976565,0.522795565,0.0,0.227939008
0,0,2,9,0.0,0.000290586,0.068742395,0.360130639,0.577668706,0.497224723,0.474644256,0.48428447,0.485065925,0.481215776,0.483126235,0.483829446,0.476697782,0.470151654,0.688327357,0.96863523,1.0,1.0,1.0,0.995364856,0.644804854,0.482673883,0.132772027
0,0,3,9,0.0,0.002046945,0.059177395,0.314485288,0.480347554,0.480919015,0.473669148,0.465609696,0.476344293,0.483438566,0.485342749,0.484101153,0.43655952,0.449390134,0.700328976,0.908180097,1.0,1.0,1.0,1.0,0.934930855,0.518231312,0.343491641
0,1,4,9,0.1738627,0.181640792,0.194572665,0.0,0.537002892,0.575678714,0.566362739,0.553612949,0.555730051,0.574387884,0.574850777,0.571551095,0.568343455,0.573528903,0.774102993,0.873312965,0.985910889,0.996047573,0.999926636,1.0,1.0,1.0,0.99419246
0,0,8,9,0.180413454,0.177684206,0.260964241,0.509564786,0.574216113,0.677250671,0.571022499,0.573955106,0.573624975,0.57110658,0.571483459,0.574461329,0.569194796,0.580895634,0.800892731,0.996010643,0.999820306,0.999820306,1.0,0.789117321,0.515606192,0.0,0.216391489
0,0,9,9,0.001719533,0.0,0.075889451,0.332941277,0.467463234,0.477754388,0.479741916,0.482123618,0.484372989,0.483431917,0.483039894,0.481732261,0.392415992,0.431335602,0.583065854,0.812300712,0.999609011,1.0,1.0,0.948950351,0.573322308,0.439908687,0.131648175
0,0,10,9,0.180275753,0.180463803,0.23209947,0.450762736,0.550414269,0.55901096,0.564701863,0.56822851,0.55996134,0.544593772,0.553527424,0.520930478,0.0,0.44771307,0.593099953,0.796973404,0.976873085,1.0,1.0,1.0,0.82863483,0.463998105,0.0
0,1,11,9,0.171276505,0.180407962,0.199939843,0.0,0.574962256,0.574962256,0.574962256,0.574962256,0.573349972,0.574962256,0.574962256,0.574962256,0.0,0.0,0.53356737,0.783281754,0.98725921,1.0,1.0,1.0,1.0,1.0,1.0
0,1,12,9,0.3180948,0.117045294,0.018500994,0.015308004,0.0,0.145765025,0.476163556,0.411590232,0.488615696,0.492401181,0.49048558,0.482251581,0.474765856,0.469299218,0.51570593,0.786481171,0.714245494,0.722045948,0.857794748,1.0,1.0,1.0,0.998832805
0,2,13,9,0.832002607,0.129970495,0.004855299,0.0,0.014540675,0.308706332,0.416440919,0.60606234,0.712422727,0.826988893,0.798715741,0.676345706,0.680457172,0.694448082,0.818209677,0.875563577,1.0,0.9514893,0.812409736,0.5563616,0.3499763,0.13361926,0.00028852
0,0,14,9,0.180665264,0.178679383,0.243050006,0.501759355,0.549858443,0.648045636,0.566131929,0.573984691,0.575066962,0.567724781,0.58791164,0.572473346,0.557350573,0.682993111,0.8552072,0.999513811,1.0,1.0,1.0,0.813581016,0.517368663,0.0,0.224496113
0,0,15,9,0.001266123,0.0,0.073047285,0.343197182,0.473564831,0.481644297,0.475204712,0.479332327,0.481585428,0.481434039,0.483853895,0.486105068,0.46607571,0.434123971,0.72610524,0.969714843,1.0,1.0,0.999746524,0.719015743,0.408498484,0.308535526,0.133789949
0,0,16,9,0.0,0.000182786,0.070300833,0.337305264,0.471514701,0.476738258,0.47703695,0.478665003,0.477718347,0.479014897,0.480764422,0.472890063,0.40136283,0.38549709,0.696699125,0.832241179,0.999980543,1.0,1.0,0.996568068,0.718358497,0.316680319,0.131039065
0,0,17,9,0.0,0.001660291,0.058731391,0.318050494,0.473343968,0.482657606,0.481287638,0.477088532,0.459729957,0.477244432,0.472726648,0.422066482,0.474692638,0.339424024,0.673857103,0.753013782,0.999729056,1.0,1.0,1.0,0.971190965,0.422214487,0.325793265
0,1,18,9,0.170406915,0.181702285,0.201622701,0.0,0.545739068,0.574962256,0.571703391,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.0,0.431221692,0.706529799,0.862443384,0.999919628,1.0,1.0,1.0,1.0,1.0,1.0
0,1,19,9,0.431221692,0.251227228,0.180984669,0.174318333,0.218572232,0.0,0.493515805,0.555456757,0.575710677,0.576150196,0.575268737,0.573278851,0.541631054,0.552408052,0.731528346,0.862443384,0.99623209,0.999954345,1.0,1.0,1.0,1.0,0.999991786
0,2,20,9,0.960873309,0.316648054,0.198008577,0.1936829,0.205900317,0.0,0.529926902,0.645816115,0.807516036,0.883623141,0.826817307,0.654863692,0.741105637,0.800727758,0.888433859,1.0,0.818977708,0.796041567,0.62992394,0.554541796,0.0,0.243529861,0.205653612
0,0,21,9,0.17983928,0.176907302,0.261879395,0.530430923,0.56884435,0.583359015,0.570897428,0.572566569,0.574739483,0.575864598,0.574639437,0.568307148,0.574419557,0.605417095,0.862443384,1.0,1.0,1.0,0.99999814,0.786044806,0.502948756,0.0,0.225236662
0,0,22,9,0.180574562,0.179892509,0.256693593,0.525186414,0.685648935,0.71870282,0.572358174,0.575399752,0.577942536,0.576813955,0.574678851,0.569854971,0.571033393,0.616397234,0.859864441,0.999388814,1.0,1.0,1.0,0.771960941,0.467240544,0.0,0.287481128
0,0,23,9,0.0,0.002846511,0.04770818,0.308050857,0.455801844,0.480340836,0.482247398,0.474028578,0.473959875,0.482325607,0.48272462,0.483948252,0.481917624,0.474112083,0.719456953,0.994397835,1.0,1.0,1.0,0.942952508,0.384364509,0.432721011,0.133182796
0,1,26,9,0.461249582,0.246752967,0.180598905,0.175826853,0.209446646,0.0,0.531562539,0.516129562,0.573239953,0.577059993,0.577638792,0.575894771,0.521201643,0.54655411,0.592707115,0.773475261,0.862443384,0.953705,0.999996204,1.0,1.0,1.0,0.999999965
0,2,27,9,1.0,0.319660295,0.193273789,0.18507367,0.253722589,0.0,0.577063906,0.684263986,0.847493342,0.918535122,0.868245188,0.799150738,0.79612402,0.799150738,0.932321477,0.958980885,0.958980885,0.8786925,0.798413815,0.57419972,0.63932059,0.318921536,0.199000729
0,0,28,9,0.176726317,0.172259764,0.274147899,0.542722636,0.614289471,0.71870282,0.559009321,0.574863412,0.576492637,0.574333663,0.568483084,0.574594322,0.574447486,0.621304677,0.862443384,0.999639832,1.0,1.0,1.0,0.831814832,0.47654094,0.0,0.278724134
0,0,29,9,0.181267902,0.180531306,0.23819849,0.452069667,0.56953214,0.575839002,0.568916267,0.557454815,0.574112884,0.559455968,0.56401339,0.535527882,0.574429969,0.464963736,0.601323325,0.80138086,0.943393496,0.998980687,1.0,0.83328426,0.43127001,0.0,0.261540406
0,0,30,9,0.181071691,0.179432019,0.238950759,0.454428704,0.570031982,0.572625019,0.567899745,0.570883567,0.574130616,0.574564421,0.574147122,0.553009235,0.555536469,0.513920914,0.780596583,0.794915614,0.989410433,1.0,1.0,0.999976918,0.733156,0.441509318,0.0
0,0,1,10,0.176768044,0.17838035,0.237153056,0.450968059,0.570294781,0.575773874,0.575231668,0.572852151,0.572335966,0.568808771,0.560982091,0.512622482,0.574962256,0.492225156,0.602315922,0.796929656,0.993642997,1.0,1.0,1.0,0.870637548,0.489356838,0.0
0,1,3,10,0.287481128,0.217769106,0.179638,0.172060059,0.214978662,0.0,0.573933009,0.556013313,0.573278555,0.576641039,0.575464333,0.573493914,0.574034441,0.576805847,0.590024355,0.782700085,0.862443384,0.862443384,0.992442882,1.0,1.0,1.0,1.0
0,2,4,10,0.878426482,0.28497202,0.18302049,0.180943262,0.167782193,0.292808827,0.524989584,0.598001322,0.771846083,0.878426482,0.759664807,0.581388908,0.581179153,0.732022068,0.78725489,1.0,0.770249745,0.821738233,0.587945089,0.478263436,0.0,0.233919283,0.183224426
0,0,5,10,0.00524288,0.004051995,0.109020528,0.424477671,0.738044949,0.720471122,0.468338782,0.478744131,0.482367864,0.483963842,0.482867039,0.481522489,0.483160314,0.514899014,0.82802586,0.999916626,1.0,1.0,0.998788201,0.743226522,0.362897847,0.134527357,0.0
0,0,6,10,0.000743113,0.0,0.084491938,0.442996899,0.540583891,0.631849471,0.465993375,0.474994645,0.477862199,0.48245445,0.48078883,0.480164505,0.461260009,0.458625084,0.794922602,0.999460379,1.0,1.0,1.0,0.895517301,0.520005529,0.481645034,0.131047299
0,0,7,10,0.000305836,0.0,0.079834525,0.361607828,0.472601784,0.468312398,0.478535364,0.478630472,0.476164513,0.476619017,0.47674437,0.478132682,0.43325914,0.45930262,0.762875752,0.956478495,1.0,1.0,1.0,0.996019299,0.691078191,0.379043535,0.131477959
0,0,8,10,0.00010854,0.0,0.050340483,0.310792826,0.478736494,0.481181526,0.479523631,0.463441556,0.453578555,0.474926286,0.479338669,0.449333077,0.462592593,0.385964306,0.653191839,0.832299548,1.0,1.0,1.0,1.0,0.821527463,0.414537284,0.32618521
0,1,9,10,0.175199058,0.181902056,0.1898042,0.0,0.521752178,0.566547682,0.555732934,0.574962256,0.574962256,0.574224249,0.552652708,0.559883062,0.574962256,0.446897367,0.590221802,0.770099773,0.862443384,0.990154421,1.0,1.0,1.0,1.0,0.996385319
0,1,10,10,0.431400578,0.238821938,0.17975217,0.17698985,0.175219461,0.0,0.574962256,0.543745376,0.569707919,0.575274538,0.570221922,0.568732906,0.563272398,0.548712045,0.717321,0.862656299,0.960766835,0.865348252,0.997737481,1.0,1.0,1.0,1.0
0,2,11,10,0.871093543,0.289834159,0.187096188,0.179264059,0.164285825,0.289834159,0.463779881,0.583493542,0.720807195,0.724585397,0.683877253,0.591888551,0.573504085,0.576036722,0.787551031,0.99879781,1.0,0.869502476,0.754855113,0.590172857,0.499037484,0.0,0.245744547
0,0,12,10,0.0,0.003445652,0.073351918,0.455416349,0.528751252,0.52955576,0.478196982,0.484462863,0.480870455,0.599696295,0.532330028,0.491029764,0.490889365,0.680915927,0.886966625,1.0,1.0,1.0,0.998865675,0.734236221,0.386783491,0.137572646,0.050089127
0,0,13,10,0.181222461,0.18038337,0.256433308,0.514268379,0.660608415,0.722005504,0.533214756,0.576978568,0.577185924,0.574415537,0.567297606,0.57435216,0.573263886,0.606908829,0.808524055,0.996101253,1.0,1.0,0.999994848,0.798000672,0.566453246,0.0,0.244560347
0,0,14,10,0.002056591,0.0,0.073634037,0.333724413,0.492816397,0.58579057,0.473347073,0.482254455,0.480790281,0.480403394,0.483079242,0.482348461,0.432773109,0.431325582,0.744128654,0.970773655,1.0,1.0,1.0,0.999400246,0.692536638,0.350142884,0.131833308
0,0,15,10,0.181350642,0.180591789,0.225562869,0.451858286,0.567162699,0.57654251,0.57292503,0.568510351,0.564237201,0.571267323,0.571749852,0.568296807,0.546810365,0.497904034,0.565951427,0.783302653,0.99854886,1.0,1.0,1.0,0.938489718,0.623357449,0.0
0,1,16,10,0.0,0.007894053,0.025774109,0.310497532,0.475275825,0.478319351,0.442249305,0.422854623,0.467051069,0.452473855,0.469305674,0.418812047,0.484747274,0.346061206,0.571735055,0.837464431,1.0,1.0,1.0,1.0,1.0,1.0,0.999930018
0,1,17,10,0.436160349,0.257337712,0.179952015,0.173901746,0.244175448,0.0,0.574962256,0.552875788,0.564251389,0.575526366,0.574482657,0.574964467,0.56355478,0.561879066,0.664571693,0.867440877,0.999415559,0.999728178,1.0,1.0,1.0,1.0,0.999358421
0,2,18,10,0.854209489,0.136139359,0.006326984,0.0,0.095476509,0.315878053,0.547809739,0.713026283,0.872625224,0.999513425,0.832448553,0.778587444,0.7531715,0.707274393,0.980376165,0.999906194,1.0,0.993255792,0.756268653,0.482602855,0.323521448,0.136432119,0.002563218
0,0,19,10,0.009908657,0.009047653,0.100354437,0.422241654,0.477147032,0.515629944,0.48127145,0.479664211,0.484919807,0.485705661,0.48748767,0.488073306,0.463233542,0.4661563,0.768432577,0.997758344,1.0,1.0,0.995368595,0.680652756,0.335496099,0.13839759,0.0
0,0,20,10,0.001680849,0.0,0.078811926,0.413765754,0.657029709,0.653805616,0.474783754,0.482685549,0.481462623,0.481957443,0.48284256,0.483094542,0.472766238,0.468526485,0.737695941,0.991212553,1.0,1.0,1.0,0.937893012,0.369677019,0.306616325,0.129266852
0,0,21,10,0.002424796,0.0,0.091744983,0.366427176,0.48641407,0.485034292,0.480025819,0.476107393,0.483395129,0.484379422,0.480694214,0.480432073,0.425827933,0.44505993,0.679585353,0.940558423,1.0,1.0,1.0,0.995627563,0.707379389,0.317950378,0.133451362
0,0,22,10,0.0,0.000723538,0.066188038,0.328574955,0.470852682,0.478116328,0.470828469,0.475731233,0.475478464,0.478937948,0.47443888,0.473552158,0.442409522,0.387383461,0.71265327,0.912654044,1.0,1.0,1.0,1.0,0.972811669,0.404725324,0.355728379
0,1,23,10,0.172335182,0.180183206,0.19564363,0.0,0.52617933,0.571889021,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.0,0.433038372,0.571767923,0.805182309,0.998346641,1.0,1.0,1.0,1.0,1.0,0.999933564
0,1,24,10,0.437557349,0.247280865,0.181582411,0.176786195,0.198985721,0.0,0.478714998,0.566229859,0.575725404,0.571996338,0.574707257,0.57545383,0.533788235,0.561745137,0.569689405,0.825059766,0.853515123,0.763224756,0.87167189,0.999897003,1.0,1.0,0.998389974
0,2,25,10,0.833529364,0.134888514,0.0063716,0.0,0.034549706,0.309548727,0.546821469,0.643256102,0.83059195,0.785659546,0.72264704,0.658869152,0.658869152,0.691803204,0.833529364,1.0,0.998303145,0.783204084,0.683373185,0.412619652,0.484208939,0.084866525,0.00152365
0,0,26,10,0.012212457,0.006973187,0.122860813,0.461104278,0.476448413,0.483540755,0.486224748,0.488457731,0.487505002,0.487662768,0.485134992,0.482963032,0.483584916,0.489264751,0.778976558,0.999998388,1.0,1.0,0.951726099,0.660216222,0.344840077,0.141620459,0.0
0,0,27,10,0.000646701,0.0,0.077147859,0.375817619,0.475729665,0.489344255,0.470750867,0.475454462,0.463999125,0.472655224,0.476905254,0.478690349,0.428314132,0.45176712,0.756396871,0.956346851,0.999780684,0.999780684,1.0,0.699875692,0.365157358,0.332613504,0.130307062
0,0,28,10,0.179542879,0.178804396,0.251734136,0.45395697,0.669516818,0.71870282,0.643785214,0.569599185,0.569932451,0.568482084,0.573406263,0.572077188,0.565017202,0.565158028,0.637263518,0.846704118,0.999231612,1.0,1.0,0.981838683,0.502263151,0.0,0.0
0,0,29,10,0.000981893,0.0,0.053426581,0.33390862,0.470260745,0.480564494,0.475995171,0.469116269,0.474024675,0.474014418,0.460774965,0.450963604,0.462361745,0.375272557,0.560530912,0.759537639,0.997228037,1.0,1.0,1.0,0.932632831,0.439071103,0.353795677
0,1,30,10,0.173931037,0.182060392,0.197690641,0.431221692,0.497253745,0.562410239,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.0,0.0,0.431324457,0.673685527,0.845822491,0.970924978,0.999999973,1.0,1.0,1.0,1.0,1.0
0,2,1,11,0.72538107,0.0,0.19995911,0.163593004,0.179634716,0.0,0.51091131,0.727663209,0.776976255,0.782281189,0.745642548,0.73067645,0.730550588,0.735490919,0.859954411,1.0,0.863216108,0.761775827,0.556495995,0.50800171,0.0,0.292183161,0.221250613
0,0,2,11,0.004342727,0.0,0.122500807,0.48847502,0.475726402,0.554029159,0.46885431,0.482452257,0.483619173,0.48368704,0.482398173,0.484741393,0.480170616,0.538329191,0.796480552,0.996788596,0.999793671,1.0,0.995230914,0.705451008,0.350975875,0.134179407,0.031905155
0,0,3,11,0.180319411,0.179168499,0.259333915,0.52106505,0.57255418,0.583204728,0.5703346,0.575489991,0.575716997,0.576642942,0.57845644,0.577191773,0.569832438,0.569977037,0.789099342,0.994805972,1.0,1.0,1.0,0.787587617,0.476512033,0.0,0.211552984
0,0,4,11,0.18099954,0.179382841,0.255146255,0.4979794,0.570547863,0.572334931,0.575869687,0.573786903,0.568613667,0.566362444,0.57004032,0.571208749,0.516092939,0.498962506,0.782220148,0.926586185,0.999994921,1.0,1.0,0.996363151,0.704785337,0.0,0.287322154
0,0,5,11,0.180657633,0.179503759,0.249022603,0.476441036,0.571449382,0.577543242,0.571200554,0.575960962,0.574001498,0.573085085,0.573172213,0.55832214,0.552446108,0.506407673,0.730979722,0.862443384,0.997319909,1.0,1.0,1.0,0.813543965,0.499353257,0.0
0,1,6,11,0.177830166,0.181226404,0.209193575,0.0,0.514521549,0.538284278,0.570025571,0.574897429,0.562563638,0.57347939,0.574962256,0.574962256,0.0,0.449423194,0.714971011,0.862483908,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,1,7,11,0.430981696,0.230143307,0.181455632,0.184431313,0.168993142,0.0,0.574962256,0.549388035,0.560909613,0.575752387,0.57404515,0.573220364,0.571949399,0.569032205,0.756005606,0.862267658,0.966603226,0.885237216,0.995908342,1.0,1.0,1.0,1.0
0,2,8,11,1.0,0.326885368,0.206727261,0.202921415,0.232124203,0.0,0.549935304,0.652733851,0.889633938,0.853201187,0.81975545,0.775211088,0.674509422,0.836587045,0.90872591,0.98370654,0.916654697,0.81975545,0.649962617,0.538802134,0.0,0.223947078,0.207241281
0,0,9,11,0.004527826,0.0,0.128690256,0.445329345,0.495422365,0.658555574,0.475225625,0.481943538,0.482056047,0.486980857,0.485741248,0.481073668,0.483843901,0.677903197,0.859337789,1.0,1.0,1.0,0.998045639,0.685018312,0.371805746,0.135129628,0.01273932
0,0,10,11,0.001006054,0.0,0.071120002,0.346722393,0.467923089,0.479021993,0.481362107,0.479546166,0.479410063,0.472255145,0.475099085,0.460491323,0.447032491,0.354670652,0.505453045,0.79003405,0.916158998,0.997249167,1.0,0.869014971,0.370668024,0.323688743,0.130709038
0,0,11,11,0.0,0.000769459,0.0535958,0.321285805,0.476051832,0.472752537,0.474935504,0.482910528,0.481903507,0.481889659,0.480743297,0.475444598,0.429199901,0.409820645,0.740771178,0.964666278,1.0,1.0,1.0,0.941662093,0.442353997,0.306539713,0.131289759
0,0,12,11,0.180219063,0.179368194,0.224126564,0.436265824,0.575878188,0.573093088,0.568993872,0.572223183,0.545573171,0.551517978,0.560195177,0.547988647,0.574962256,0.486583144,0.700805911,0.812114043,0.978719655,1.0,1.0,1.0,0.867249497,0.47513827,0.0
0,1,14,11,0.438207209,0.247738608,0.179848465,0.175883019,0.190528218,0.0,0.574962256,0.561432309,0.576195671,0.576715471,0.576236791,0.575936815,0.565912503,0.571660466,0.756559048,0.862511445,1.0,0.999976165,1.0,1.0,1.0,1.0,1.0
0,2,15,11,1.0,0.171510139,0.017725372,0.012998249,0.0,0.171510139,0.439451243,0.610365614,0.885128344,0.792877535,0.792877535,0.620758765,0.587468655,0.630027744,0.88447955,0.867162175,0.833376209,0.782419824,0.56349376,0.497248763,0.171510139,0.023201818,0.01669876
0,0,16,11,0.181202561,0.179953323,0.275042992,0.587531771,0.713863048,0.754377895,0.613997847,0.573382129,0.576459019,0.577380553,0.576081531,0.573025975,0.56904095,0.56382305,0.814959666,0.999885654,1.0,1.0,0.997449885,0.718410399,0.484308702,0.0,0.207852639
0,0,17,11,0.181216472,0.180251749,0.250505313,0.506481315,0.574677277,0.676336546,0.562857408,0.57460031,0.571348362,0.574184903,0.576875518,0.574465101,0.518336313,0.584746588,0.824361126,0.990687446,1.0,1.0,1.0,0.909188068,0.450339735,0.0,0.245967918
0,0,18,11,0.178594954,0.176858086,0.254536686,0.522941564,0.619905489,0.655859649,0.566110614,0.576699102,0.576992749,0.576517956,0.576413951,0.575090524,0.507565232,0.569087702,0.79285181,0.983572352,1.0,1.0,1.0,0.999807728,0.75161851,0.431221692,0.0
0,0,19,11,0.178354688,0.179821245,0.239672783,0.470655623,0.570200049,0.573487201,0.567799164,0.562559349,0.561094034,0.570336546,0.571977994,0.547035055,0.524300008,0.530602586,0.762924575,0.928556083,1.0,1.0,1.0,0.999287363,0.78873834,0.509695974,0.0
0,1,20,11,0.180386918,0.181301488,0.195919767,0.0,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.0,0.431221692,0.690354913,0.823998988,0.940074048,0.999515095,1.0,1.0,1.0,1.0,0.999536042
0,1,21,11,0.436043855,0.23261466,0.181167444,0.176020977,0.169748961,0.0,0.568804843,0.555896913,0.566082826,0.576485921,0.575125548,0.57537219,0.5678747,0.565354459,0.675447276,0.768395381,0.862443384,0.862443384,0.902826766,1.0,1.0,1.0,0.999866683
0,2,22,11,0.6,0.388992879,0.245919124,0.237463547,0.220703611,0.388760742,0.721371256,0.77687307,0.785468654,0.998667652,0.799673642,0.791349729,0.792328832,0.797812372,0.915763264,1.0,0.924150908,0.787332171,0.791088595,0.768832522,0.0,0.255952885,0.250346345
0,0,23,11,0.002318036,0.0,0.079164912,0.385739034,0.479446865,0.553212774,0.470017836,0.480267392,0.483708744,0.48412538,0.482839774,0.481207758,0.473754725,0.477877046,0.824570388,0.996633036,1.0,1.0,0.999322342,0.700139178,0.371192109,0.132107773,0.003421077
0,0,24,11,0.002930869,0.0,0.09084305,0.361245091,0.549179483,0.550134816,0.474119852,0.472446937,0.472126663,0.486299135,0.483817589,0.478648514,0.394675849,0.3931055,0.68603866,0.878586469,1.0,1.0,1.0,0.997359586,0.568691281,0.33471546,0.132608025
0,1,27,11,0.169939453,0.181833453,0.178242436,0.15819956,0.254390018,0.0,0.431221692,0.55755487,0.566496908,0.574295152,0.584744266,0.572127657,0.600552255,0.72007071,0.830682703,0.989683093,0.997564677,0.993439551,0.999557445,0.999679325,1.0,0.992376834,0.817099507
0,1,28,11,0.287481128,0.223785924,0.1816228,0.180291914,0.172360374,0.20006213,0.0,0.48268241,0.554832592,0.571437857,0.585335613,0.584045859,0.580339967,0.6012459,0.760168205,0.888713918,0.996525856,0.932317306,0.997283458,1.0,1.0,1.0,0.980029274
